sofifa_id,short_name,age,nationality,club_name,player_positions,overall,potential,value_eur,wage_eur,pace,shooting,passing,dribbling,defending,physic,is_goalkeeper,growth_gap,value_per_rating,age_group
176676,Marcelo,32,Brazil,Real Madrid,LB,83,83,16000000,170000,79.0,73.0,80.0,88.0,76.0,76.0,False,0,192771.0843373494,29-32
178518,R. Nainggolan,32,Belgium,Inter,"CAM, CM, CF",83,83,20000000,125000,71.0,80.0,80.0,83.0,83.0,81.0,False,0,240963.85542168675,29-32
178562,E. Banega,32,Argentina,Al Shabab,"CM, CDM",83,83,19500000,55000,63.0,74.0,84.0,82.0,76.0,70.0,False,0,234939.7590361446,29-32
180930,E. Džeko,34,Bosnia Herzegovina,Roma,ST,83,83,13500000,81000,59.0,84.0,71.0,75.0,46.0,73.0,False,0,162650.60240963855,33+
181872,A. Vidal,33,Chile,Inter,"CM, CDM, CAM",83,83,15000000,125000,65.0,79.0,79.0,78.0,83.0,86.0,False,0,180722.89156626505,33+
183512,Yuri Berchiche,30,Spain,Athletic Club de Bilbao,LB,83,83,20500000,35000,83.0,68.0,76.0,76.0,80.0,83.0,False,0,246987.9518072289,29-32
184134,Fernando,32,Brazil,Sevilla FC,"CDM, CM",83,83,17000000,39000,66.0,62.0,74.0,73.0,82.0,82.0,False,0,204819.27710843374,29-32
186345,K. Trippier,29,England,Atlético Madrid,RB,83,83,21500000,71000,73.0,60.0,81.0,77.0,79.0,72.0,False,0,259036.14457831325,29-32
186942,I. Gündoğan,29,Germany,Manchester City,"CM, CDM",83,83,25000000,160000,66.0,74.0,84.0,84.0,72.0,71.0,False,0,301204.8192771084,29-32
187961,Paulinho,31,Brazil,Guangzhou Evergrande Taobao FC,"CM, CAM, CDM",83,83,22000000,39000,72.0,82.0,77.0,82.0,80.0,85.0,False,0,265060.2409638554,29-32
188152,Oscar,28,Brazil,Shanghai SIPG FC,"CAM, CM, LW",83,83,26000000,25000,78.0,79.0,83.0,83.0,58.0,65.0,False,0,313253.0120481928,25-28
188943,K. Trapp,29,Germany,Eintracht Frankfurt,GK,83,83,18500000,35000,,,,,,,True,0,222891.56626506025,29-32
189242,Coutinho,28,Brazil,FC Barcelona,"CAM, LW, CM",83,83,26000000,190000,72.0,79.0,82.0,89.0,52.0,59.0,False,0,313253.0120481928,25-28
189575,Muniain,27,Spain,Athletic Club de Bilbao,"LW, CAM, RW",83,83,27000000,41000,81.0,75.0,80.0,87.0,51.0,60.0,False,0,325301.2048192771,25-28
190941,L. Hrádecký,30,Finland,Bayer 04 Leverkusen,GK,83,83,17500000,63000,,,,,,,True,0,210843.3734939759,29-32
193301,A. Lacazette,29,France,Arsenal,ST,83,83,26000000,125000,76.0,82.0,75.0,84.0,46.0,75.0,False,0,313253.0120481928,29-32
193314,Aitor,29,Spain,Levante UD,GK,83,83,18500000,31000,,,,,,,True,0,222891.56626506025,29-32
198717,W. Zaha,27,Ivory Coast,Crystal Palace,"LM, CF",83,83,27000000,82000,90.0,75.0,72.0,87.0,34.0,75.0,False,0,325301.2048192771,25-28
199042,C. Aránguiz,31,Chile,Bayer 04 Leverkusen,"CDM, CM",83,83,19500000,78000,60.0,72.0,82.0,81.0,78.0,73.0,False,0,234939.7590361446,29-32
199434,D. Tadić,31,Serbia,Ajax,"CF, LW, CAM",83,83,23500000,30000,66.0,80.0,84.0,84.0,41.0,73.0,False,0,283132.5301204819,29-32
199564,Sergi Roberto,28,Spain,FC Barcelona,"RB, CM",83,83,22000000,175000,77.0,63.0,81.0,78.0,77.0,73.0,False,0,265060.2409638554,25-28
199845,F. Acerbi,32,Italy,Lazio,CB,83,83,16500000,75000,62.0,50.0,62.0,63.0,86.0,83.0,False,0,198795.18072289156,29-32
199914,Allan,29,Brazil,Everton,CM,83,83,25000000,115000,73.0,71.0,77.0,82.0,85.0,83.0,False,0,301204.8192771084,29-32
200949,Lucas Moura,27,Brazil,Tottenham Hotspur,"RM, CF",83,83,27000000,120000,92.0,78.0,72.0,87.0,43.0,67.0,False,0,325301.2048192771,25-28
203486,T. Hazard,27,Belgium,Borussia Dortmund,"LM, RM, CF",83,83,27000000,78000,84.0,77.0,81.0,86.0,52.0,67.0,False,0,325301.2048192771,25-28
205070,Portu,28,Spain,Real Sociedad,"RW, RM, CF",83,83,26000000,50000,90.0,79.0,81.0,82.0,59.0,79.0,False,0,313253.0120481928,25-28
205498,Jorginho,28,Italy,Chelsea,"CM, CDM",83,83,25500000,125000,55.0,65.0,84.0,80.0,72.0,73.0,False,0,307228.9156626506,25-28
205678,E. Višća,30,Bosnia Herzegovina,Medipol Başakşehir FK,RM,83,83,24500000,59000,88.0,77.0,79.0,82.0,47.0,64.0,False,0,295180.7228915663,29-32
208093,Gerard Moreno,28,Spain,Villarreal CF,"ST, RM, CF",83,83,27000000,56000,76.0,84.0,76.0,80.0,46.0,73.0,False,0,325301.2048192771,25-28
208574,F. Kostić,27,Serbia,Eintracht Frankfurt,"LM, LWB",83,83,27000000,45000,88.0,76.0,79.0,83.0,68.0,80.0,False,0,325301.2048192771,25-28
215333,D. Zapata,29,Colombia,Atalanta,ST,83,83,26000000,87000,75.0,81.0,59.0,78.0,37.0,83.0,False,0,313253.0120481928,29-32
216547,Rafa,27,Portugal,SL Benfica,"LM, RM",83,83,27000000,23000,94.0,73.0,74.0,87.0,50.0,52.0,False,0,325301.2048192771,25-28
220407,M. Dúbravka,31,Slovakia,Newcastle United,GK,83,83,16500000,47000,,,,,,,True,0,198795.18072289156,29-32
224334,M. Acuña,28,Argentina,Sevilla FC,"LB, LM",83,83,22000000,41000,76.0,74.0,82.0,86.0,78.0,82.0,False,0,265060.2409638554,25-28
230481,Ronaldo Cabrais,28,Brazil,Grêmio,"CAM, RM",83,83,26000000,49000,88.0,77.0,83.0,84.0,35.0,72.0,False,0,313253.0120481928,25-28
245279,Reguilón,23,Spain,Tottenham Hotspur,"LB, LM",82,89,27500000,85000,85.0,55.0,73.0,78.0,78.0,70.0,False,7,335365.85365853657,20-24
226271,Fabián,24,Spain,Napoli,CM,82,88,30000000,70000,63.0,78.0,78.0,83.0,74.0,68.0,False,6,365853.65853658534,20-24
220814,L. Hernández,24,France,FC Bayern München,"CB, LB",82,87,26500000,70000,77.0,54.0,70.0,71.0,83.0,79.0,False,5,323170.73170731706,20-24
224293,Rúben Neves,23,Portugal,Wolverhampton Wanderers,CM,82,87,29000000,89000,61.0,75.0,84.0,77.0,71.0,73.0,False,5,353658.53658536583,20-24
226226,G. Lo Celso,24,Argentina,Tottenham Hotspur,"CM, CAM",82,87,29000000,95000,77.0,77.0,82.0,85.0,65.0,73.0,False,5,353658.53658536583,20-24
193105,A. Areola,27,France,Fulham,GK,82,86,20000000,93000,,,,,,,True,4,243902.43902439025,25-28
206585,Kepa,25,Spain,Chelsea,GK,82,86,21000000,76000,,,,,,,True,4,256097.56097560975,25-28
215698,M. Maignan,24,France,LOSC Lille,GK,82,86,21500000,31000,,,,,,,True,4,262195.1219512195,20-24
220834,Marco Asensio,24,Spain,Real Madrid,"LW, RW",82,86,29000000,160000,79.0,80.0,81.0,83.0,43.0,61.0,False,4,353658.53658536583,20-24
225375,K. Laimer,23,Austria,RB Leipzig,"CDM, CM, RB",82,86,26000000,53000,85.0,68.0,78.0,78.0,80.0,77.0,False,4,317073.1707317073,20-24
203263,H. Maguire,27,England,Manchester United,CB,82,85,24000000,120000,50.0,53.0,69.0,71.0,82.0,85.0,False,3,292682.9268292683,25-28
212523,Anderson Talisca,26,Brazil,Guangzhou Evergrande Taobao FC,"CAM, RW",82,85,27500000,36000,80.0,82.0,81.0,83.0,54.0,75.0,False,3,335365.85365853657,25-28
214997,A. Correa,25,Argentina,Atlético Madrid,"RM, ST",82,85,28000000,65000,84.0,80.0,75.0,87.0,54.0,70.0,False,3,341463.4146341463,25-28
215316,G. Rulli,28,Argentina,Villarreal CF,GK,82,85,20000000,35000,,,,,,,True,3,243902.43902439025,25-28
226110,N. Pépé,25,Ivory Coast,Arsenal,"RM, RW",82,85,28000000,98000,89.0,78.0,75.0,84.0,33.0,66.0,False,3,341463.4146341463,25-28
226161,Marcos Llorente,25,Spain,Atlético Madrid,"CM, CF, RM",82,85,27500000,65000,84.0,74.0,79.0,81.0,78.0,82.0,False,3,335365.85365853657,25-28
198009,M. Perin,27,Italy,Genoa,GK,82,84,18500000,20000,,,,,,,True,2,225609.75609756098,25-28
208333,E. Can,26,Germany,Borussia Dortmund,"CM, CDM",82,84,26500000,72000,74.0,78.0,79.0,80.0,83.0,87.0,False,2,323170.73170731706,25-28
209960,Pacheco,28,Spain,Deportivo Alavés,GK,82,84,19500000,28000,,,,,,,True,2,237804.8780487805,25-28
223952,David Soria,27,Spain,Getafe CF,GK,82,84,18500000,30000,,,,,,,True,2,225609.75609756098,25-28
201153,Morata,27,Spain,Atlético Madrid,ST,82,83,26000000,73000,80.0,80.0,71.0,81.0,31.0,77.0,False,1,317073.1707317073,25-28
201305,Gabriel Paulista,29,Brazil,Valencia CF,CB,82,83,21000000,46000,68.0,49.0,71.0,65.0,84.0,83.0,False,1,256097.56097560975,29-32
203841,N. Pope,28,England,Burnley,GK,82,83,18500000,59000,,,,,,,True,1,225609.75609756098,25-28
205632,L. Ocampos,25,Argentina,Sevilla FC,"RW, LW",82,83,26500000,40000,82.0,83.0,78.0,83.0,63.0,84.0,False,1,323170.73170731706,25-28
207862,M. Ginter,26,Germany,Borussia Mönchengladbach,CB,82,83,23000000,48000,61.0,58.0,70.0,65.0,85.0,78.0,False,1,280487.8048780488,25-28
217940,D. Djené,28,Togo,Getafe CF,CB,82,83,21500000,39000,72.0,37.0,62.0,61.0,84.0,80.0,False,1,262195.1219512195,25-28
236583,J. Pavlenka,28,Czech Republic,SV Werder Bremen,GK,82,83,18500000,32000,,,,,,,True,1,225609.75609756098,25-28
1179,G. Buffon,42,Italy,Juventus,GK,82,82,2200000,41000,,,,,,,True,0,26829.268292682926,33+
157481,Raúl Albiol,34,Spain,Villarreal CF,CB,82,82,8000000,41000,45.0,41.0,62.0,63.0,86.0,75.0,False,0,97560.9756097561,33+
168651,I. Rakitić,32,Croatia,Sevilla FC,CM,82,82,17000000,39000,61.0,79.0,85.0,78.0,75.0,69.0,False,0,207317.07317073172,29-32
176635,M. Özil,31,Germany,Arsenal,"CAM, RW",82,82,19500000,100000,64.0,69.0,85.0,83.0,24.0,55.0,False,0,237804.8780487805,29-32
177388,D. Payet,33,France,Olympique de Marseille,"LW, CAM",82,82,13500000,59000,70.0,79.0,84.0,85.0,39.0,67.0,False,0,164634.1463414634,33+
177457,L. Bender,31,Germany,Bayer 04 Leverkusen,"RB, CDM, CM",82,82,16000000,72000,60.0,64.0,72.0,72.0,84.0,77.0,False,0,195121.9512195122,29-32
178750,Sergio Asenjo,31,Spain,Villarreal CF,GK,82,82,14000000,34000,,,,,,,True,0,170731.70731707316,29-32
180403,Willian,31,Brazil,Arsenal,"RW, LW, RM",82,82,19500000,110000,82.0,79.0,80.0,85.0,49.0,59.0,False,0,237804.8780487805,29-32
181458,I. Perišić,31,Croatia,Inter,"LM, LW",82,82,19500000,115000,79.0,81.0,78.0,78.0,62.0,76.0,False,0,237804.8780487805,29-32
182494,F. Muslera,34,Uruguay,Galatasaray SK,GK,82,82,9500000,64000,,,,,,,True,0,115853.65853658537,33+
183907,J. Boateng,31,Germany,FC Bayern München,CB,82,82,16500000,82000,70.0,50.0,72.0,65.0,82.0,79.0,False,0,201219.51219512196,29-32
184200,M. Arnautović,31,Austria,Shanghai SIPG FC,ST,82,82,20000000,24000,80.0,82.0,79.0,79.0,44.0,81.0,False,0,243902.43902439025,29-32
185103,A. Kolarov,34,Serbia,Inter,LB,82,82,8000000,105000,68.0,74.0,81.0,76.0,82.0,77.0,False,0,97560.9756097561,33+
186561,A. Ramsey,29,Wales,Juventus,"CM, CAM",82,82,21500000,98000,68.0,77.0,79.0,80.0,68.0,73.0,False,0,262195.1219512195,29-32
190286,Canales,29,Spain,Real Betis,"CM, LM, RM",82,82,21500000,36000,78.0,80.0,83.0,83.0,65.0,68.0,False,0,262195.1219512195,29-32
190815,D. Blind,30,Netherlands,Ajax,"CB, CDM, LB",82,82,18000000,23000,54.0,65.0,81.0,78.0,83.0,73.0,False,0,219512.19512195123,29-32
193525,Mário Fernandes,29,Russia,PFC CSKA Moscow,"RWB, RM",82,82,18500000,500,82.0,61.0,74.0,79.0,79.0,79.0,False,0,225609.75609756098,29-32
193698,O. Baumann,30,Germany,TSG 1899 Hoffenheim,GK,82,82,15000000,37000,,,,,,,True,0,182926.82926829267,29-32
194404,Neto,30,Brazil,FC Barcelona,GK,82,82,15000000,125000,,,,,,,True,0,182926.82926829267,29-32
198329,Rodrigo,29,Spain,Leeds United,ST,82,82,22000000,140000,91.0,79.0,76.0,81.0,44.0,71.0,False,0,268292.68292682926,29-32
198710,J. Rodríguez,28,Colombia,Everton,"CAM, CM, RM",82,82,22500000,105000,53.0,86.0,85.0,86.0,50.0,63.0,False,0,274390.243902439,25-28
200888,Danilo Pereira,28,Portugal,FC Porto,"CDM, CM",82,82,20000000,20000,66.0,63.0,72.0,73.0,80.0,85.0,False,0,243902.43902439025,25-28
201095,A. Marchesín,32,Argentina,FC Porto,GK,82,82,13500000,16000,,,,,,,True,0,164634.1463414634,29-32
202857,K. Bellarabi,30,Germany,Bayer 04 Leverkusen,"RM, RW",82,82,21000000,78000,90.0,76.0,74.0,85.0,34.0,72.0,False,0,256097.56097560975,29-32
204120,T. Vaclík,31,Czech Republic,Sevilla FC,GK,82,82,14000000,29000,,,,,,,True,0,170731.70731707316,29-32
204970,F. Thauvin,27,France,Olympique de Marseille,"RW, RM",82,82,23000000,59000,82.0,80.0,81.0,82.0,41.0,68.0,False,0,280487.8048780488,25-28
208418,Y. Carrasco,26,Belgium,Atlético Madrid,LM,82,82,24000000,67000,91.0,81.0,75.0,84.0,36.0,65.0,False,0,292682.9268292683,25-28
208808,Q. Promes,28,Netherlands,Ajax,"CAM, LW, ST",82,82,22500000,26000,89.0,80.0,79.0,82.0,46.0,71.0,False,0,274390.243902439,25-28
210665,M. Halstenberg,28,Germany,RB Leipzig,"LB, CB, LWB",82,82,19000000,64000,66.0,66.0,73.0,72.0,81.0,80.0,False,0,231707.31707317074,25-28
216354,A. Kramarić,29,Croatia,TSG 1899 Hoffenheim,"ST, CAM",82,82,22000000,56000,71.0,85.0,73.0,85.0,30.0,71.0,False,0,268292.68292682926,29-32
223697,R. Gosens,25,Germany,Atalanta,LM,82,82,24000000,68000,83.0,74.0,78.0,77.0,77.0,80.0,False,0,292682.9268292683,25-28
230168,Raphaelito Anjos,32,Brazil,Grêmio,GK,82,82,13500000,32000,,,,,,,True,0,164634.1463414634,29-32
230375,Josué Chiamulera,28,Brazil,Grêmio,CB,82,82,19500000,41000,78.0,43.0,56.0,64.0,85.0,79.0,False,0,237804.8780487805,25-28
242444,João Félix,20,Portugal,Atlético Madrid,"CF, ST",81,93,32000000,51000,81.0,81.0,74.0,83.0,40.0,69.0,False,12,395061.72839506174,Under 20
234396,A. Davies,19,Canada,FC Bayern München,"LB, LM, RM",81,89,22500000,40000,96.0,67.0,69.0,83.0,76.0,76.0,False,8,277777.77777777775,Under 20
234906,H. Aouar,22,France,Olympique Lyonnais,"CM, LM",81,89,26000000,65000,76.0,75.0,80.0,84.0,66.0,69.0,False,8,320987.65432098764,20-24
239231,Cucurella,21,Spain,Getafe CF,"LM, LB",81,89,26500000,28000,81.0,67.0,78.0,80.0,73.0,74.0,False,8,327160.4938271605,20-24
241461,Ferran Torres,20,Spain,Manchester City,"RM, LM, CF",81,89,26500000,97000,82.0,76.0,78.0,80.0,34.0,64.0,False,8,327160.4938271605,Under 20
231943,Richarlison,23,Brazil,Everton,"ST, RM, LM",81,88,25500000,90000,83.0,78.0,72.0,81.0,50.0,80.0,False,7,314814.81481481483,20-24
241852,M. Diaby,20,France,Bayer 04 Leverkusen,LM,81,88,25000000,54000,93.0,66.0,74.0,85.0,43.0,53.0,False,7,308641.97530864197,Under 20
224411,Gonçalo Guedes,23,Portugal,Valencia CF,"LM, ST",81,87,24500000,39000,87.0,79.0,76.0,81.0,36.0,69.0,False,6,302469.13580246916,20-24
227796,C. Pulisic,21,United States,Chelsea,"LW, RW, LM",81,87,24500000,83000,89.0,70.0,72.0,85.0,37.0,59.0,False,6,302469.13580246916,20-24
239818,Rúben Dias,23,Portugal,SL Benfica,CB,81,87,22000000,15000,65.0,38.0,54.0,59.0,83.0,84.0,False,6,271604.93827160494,20-24
251573,Renan Lodi,22,Brazil,Atlético Madrid,LB,81,87,21500000,49000,84.0,67.0,76.0,81.0,75.0,75.0,False,6,265432.0987654321,20-24
211990,O. Vlachodimos,26,Greece,SL Benfica,GK,81,86,17500000,14000,,,,,,,True,5,216049.38271604938,25-28
222716,Everton,24,Brazil,SL Benfica,LM,81,86,24000000,17000,86.0,75.0,73.0,85.0,32.0,60.0,False,5,296296.2962962963,20-24
236792,T. Souček,25,Czech Republic,West Ham United,"CDM, CM",81,86,21500000,46000,65.0,69.0,73.0,73.0,80.0,83.0,False,5,265432.0987654321,25-28
205659,A. Cragno,26,Italy,Cagliari,GK,81,85,16500000,32000,,,,,,,True,4,203703.7037037037,25-28
211591,M. Dembélé,23,France,Olympique Lyonnais,ST,81,85,23500000,71000,81.0,79.0,62.0,76.0,30.0,83.0,False,4,290123.4567901235,20-24
213565,T. Lemar,24,France,Atlético Madrid,"LM, CAM, RM",81,85,23000000,54000,80.0,76.0,81.0,84.0,59.0,62.0,False,4,283950.6172839506,20-24
216393,Y. Tielemans,23,Belgium,Leicester City,CM,81,85,23000000,82000,64.0,78.0,82.0,79.0,69.0,71.0,False,4,283950.6172839506,20-24
220697,J. Maddison,23,England,Leicester City,"CAM, CM, LW",81,85,23000000,82000,75.0,76.0,84.0,82.0,54.0,58.0,False,4,283950.6172839506,20-24
220971,N. Keïta,25,Guinea,Liverpool,CM,81,85,22500000,96000,71.0,73.0,76.0,87.0,65.0,66.0,False,4,277777.77777777775,25-28
223959,L. Torreira,24,Uruguay,Arsenal,"CDM, CM",81,85,21000000,74000,74.0,67.0,75.0,79.0,79.0,74.0,False,4,259259.25925925927,20-24
225850,P. Kimpembe,24,France,Paris Saint-Germain,CB,81,85,21000000,69000,73.0,39.0,67.0,67.0,82.0,84.0,False,4,259259.25925925927,20-24
226851,B. Pavard,24,France,FC Bayern München,"RB, CB",81,85,20500000,65000,69.0,53.0,73.0,71.0,81.0,76.0,False,4,253086.41975308643,20-24
229984,B. Chilwell,23,England,Chelsea,LB,81,85,20500000,79000,76.0,52.0,74.0,78.0,77.0,75.0,False,4,253086.41975308643,20-24
233419,Raphinha,23,Brazil,Stade Rennais FC,"RM, RW",81,85,23000000,50000,91.0,75.0,74.0,83.0,49.0,71.0,False,4,283950.6172839506,20-24
204884,B. Mendy,25,France,Manchester City,LB,81,84,19500000,115000,80.0,54.0,77.0,77.0,77.0,77.0,False,3,240740.74074074073,25-28
204935,J. Pickford,26,England,Everton,GK,81,84,16000000,70000,,,,,,,True,3,197530.86419753087,25-28
205175,A. Milik,26,Poland,Napoli,ST,81,84,22500000,80000,68.0,85.0,64.0,76.0,39.0,73.0,False,3,277777.77777777775,25-28
210455,Jonny,26,Spain,Wolverhampton Wanderers,LWB,81,84,19500000,86000,77.0,53.0,71.0,76.0,79.0,70.0,False,3,240740.74074074073,25-28
215223,W. Benítez,27,Argentina,OGC Nice,GK,81,84,15500000,35000,,,,,,,True,3,191358.02469135803,25-28
215330,J. Correa,25,Argentina,Lazio,"CF, ST, CAM",81,84,22500000,73000,84.0,75.0,77.0,86.0,39.0,69.0,False,3,277777.77777777775,25-28
216201,Iñaki Williams,26,Spain,Athletic Club de Bilbao,"ST, RW",81,84,22500000,35000,94.0,79.0,72.0,78.0,39.0,81.0,False,3,277777.77777777775,25-28
220793,D. Sánchez,24,Colombia,Tottenham Hotspur,CB,81,84,20000000,79000,74.0,45.0,56.0,65.0,82.0,81.0,False,3,246913.58024691357,20-24
205452,A. Rüdiger,27,Germany,Chelsea,CB,81,83,18500000,92000,70.0,43.0,67.0,63.0,82.0,80.0,False,2,228395.06172839506,25-28
205693,S. Haller,26,France,West Ham United,ST,81,83,22000000,58000,70.0,80.0,62.0,75.0,51.0,82.0,False,2,271604.93827160494,25-28
205988,L. Shaw,24,England,Manchester United,LB,81,83,19000000,97000,78.0,53.0,74.0,78.0,80.0,78.0,False,2,234567.9012345679,20-24
209297,Fred,27,Brazil,Manchester United,"CDM, CM",81,83,19000000,115000,79.0,71.0,79.0,83.0,75.0,70.0,False,2,234567.9012345679,25-28
200454,Paco Alcácer,26,Spain,Villarreal CF,ST,81,82,21000000,45000,78.0,84.0,67.0,80.0,35.0,62.0,False,1,259259.25925925927,25-28
204639,S. Savić,29,Montenegro,Atlético Madrid,CB,81,82,17000000,60000,61.0,35.0,54.0,56.0,84.0,72.0,False,1,209876.54320987655,29-32
205849,E. Andrada,29,Argentina,Boca Juniors,GK,81,82,14500000,19000,,,,,,,True,1,179012.34567901236,29-32
207877,J. Martínez,27,Venezuela,Atlanta United,ST,81,82,21000000,14000,89.0,80.0,61.0,79.0,25.0,75.0,False,1,259259.25925925927,25-28
210008,A. Rabiot,25,France,Juventus,"CM, CDM",81,82,21000000,83000,72.0,74.0,78.0,79.0,77.0,79.0,False,1,259259.25925925927,25-28
227290,M. Dmitrović,28,Serbia,SD Eibar,GK,81,82,15000000,30000,,,,,,,True,1,185185.1851851852,25-28
235374,M. Lazzari,26,Italy,Lazio,RM,81,82,21000000,70000,89.0,62.0,77.0,82.0,54.0,63.0,False,1,259259.25925925927,25-28
41,Iniesta,36,Spain,Vissel Kobe,"CM, CAM",81,81,5500000,12000,58.0,70.0,85.0,85.0,63.0,59.0,False,0,67901.23456790124,33+
120533,Pepe,37,Portugal,FC Porto,CB,81,81,3600000,13000,66.0,51.0,60.0,60.0,82.0,85.0,False,0,44444.444444444445,33+
153244,A. Gignac,34,France,Tigres U.A.N.L.,"ST, CF",81,81,9500000,66000,67.0,83.0,74.0,74.0,43.0,83.0,False,0,117283.95061728395,33+
156519,H. Herrera,30,Mexico,Atlético Madrid,CM,81,81,16500000,62000,71.0,75.0,75.0,76.0,78.0,83.0,False,0,203703.7037037037,29-32
156616,F. Ribéry,37,France,Fiorentina,"CF, LM, LW",81,81,6500000,54000,74.0,74.0,82.0,86.0,30.0,53.0,False,0,80246.91358024691,33+
163489,A. Consigli,33,Italy,Sassuolo,GK,81,81,9500000,32000,,,,,,,True,0,117283.95061728395,33+
164835,L. Fabiański,35,Poland,West Ham United,GK,81,81,4800000,26000,,,,,,,True,0,59259.25925925926,33+
167628,S. Ruffier,33,France,AS Saint-Étienne,GK,81,81,9500000,32000,,,,,,,True,0,117283.95061728395,33+
171877,M. Hamšík,32,Slovakia,Dalian YiFang FC,"CM, CDM, CAM",81,81,13500000,25000,70.0,77.0,82.0,81.0,72.0,72.0,False,0,166666.66666666666,29-32
173426,S. Mignolet,32,Belgium,Club Brugge KV,GK,81,81,11000000,26000,,,,,,,True,0,135802.46913580247,29-32
173521,Marcano,33,Spain,FC Porto,CB,81,81,8500000,18000,65.0,46.0,60.0,59.0,84.0,76.0,False,0,104938.27160493827,33+
177458,S. Bender,31,Germany,Bayer 04 Leverkusen,"CB, CDM",81,81,13000000,66000,66.0,52.0,63.0,60.0,84.0,77.0,False,0,160493.82716049382,29-32
177610,Javi Martínez,31,Spain,FC Bayern München,"CDM, CB",81,81,13500000,76000,37.0,55.0,69.0,63.0,84.0,80.0,False,0,166666.66666666666,29-32
179846,S. Khedira,33,Germany,Juventus,"CM, CDM",81,81,10500000,87000,45.0,74.0,77.0,77.0,79.0,78.0,False,0,129629.62962962964,33+
183574,M. Kruse,32,Germany,1. FC Union Berlin,"CAM, ST",81,81,14000000,42000,66.0,81.0,81.0,82.0,45.0,70.0,False,0,172839.5061728395,29-32
187754,Marlos,32,Ukraine,Shakhtar Donetsk,"RM, CAM",81,81,14000000,500,80.0,78.0,78.0,86.0,47.0,69.0,False,0,172839.5061728395,29-32
188803,Taison,32,Brazil,Shakhtar Donetsk,"LM, CAM",81,81,14000000,500,92.0,78.0,75.0,86.0,47.0,67.0,False,0,172839.5061728395,29-32
190972,E. Salvio,29,Argentina,Boca Juniors,"RM, RW",81,81,17500000,26000,86.0,76.0,73.0,84.0,58.0,69.0,False,0,216049.38271604938,29-32
192638,Marcos Alonso,29,Spain,Chelsea,"LB, LWB",81,81,14500000,96000,65.0,75.0,78.0,77.0,77.0,79.0,False,0,179012.34567901236,29-32
193082,J. Cuadrado,32,Colombia,Juventus,"RB, RM, RW",81,81,11000000,79000,89.0,72.0,78.0,88.0,72.0,64.0,False,0,135802.46913580247,29-32
193283,T. Delaney,28,Denmark,Borussia Dortmund,"CDM, CM",81,81,16000000,63000,77.0,73.0,73.0,74.0,82.0,82.0,False,0,197530.86419753087,25-28
193348,X. Shaqiri,28,Switzerland,Liverpool,RM,81,81,18000000,105000,78.0,77.0,80.0,83.0,46.0,67.0,False,0,222222.22222222222,25-28
195365,K. Kampl,29,Slovenia,RB Leipzig,"CM, CDM, CAM",81,81,17000000,65000,69.0,67.0,80.0,85.0,63.0,62.0,False,0,209876.54320987655,29-32
197655,S. Coates,29,Uruguay,Sporting CP,CB,81,81,15000000,19000,59.0,43.0,54.0,61.0,83.0,86.0,False,0,185185.1851851852,29-32
198164,Jonathan Viera,30,Spain,Beijing Sinobo Guoan FC,CAM,81,81,17000000,28000,81.0,75.0,81.0,82.0,63.0,69.0,False,0,209876.54320987655,29-32
198950,Pablo Sarabia,28,Spain,Paris Saint-Germain,"RW, CAM",81,81,18000000,100000,73.0,76.0,82.0,83.0,57.0,57.0,False,0,222222.22222222222,25-28
199575,Jordi Masip,31,Spain,Real Valladolid CF,GK,81,81,11500000,21000,,,,,,,True,0,141975.3086419753,29-32
199987,J. Cillessen,31,Netherlands,Valencia CF,GK,81,81,11500000,33000,,,,,,,True,0,141975.3086419753,29-32
200260,S. Berghuis,28,Netherlands,Feyenoord,RW,81,81,18000000,23000,80.0,80.0,83.0,82.0,36.0,64.0,False,0,222222.22222222222,25-28
200610,K. Volland,27,Germany,AS Monaco,"ST, RW, LW",81,81,19000000,68000,73.0,84.0,79.0,79.0,41.0,84.0,False,0,234567.9012345679,25-28
201119,Ismaily,30,Brazil,Shakhtar Donetsk,LB,81,81,14000000,500,82.0,64.0,74.0,81.0,75.0,75.0,False,0,172839.5061728395,29-32
